iter	Logloss
0	0.2185576607
1	0.07281567266
2	0.03112253149
3	0.01469048533
4	0.01079715254
5	0.00829261426
6	0.006936680651
7	0.006465830071
8	0.005773809207
9	0.005126641193
10	0.004926438188
11	0.004686373015
12	0.003993128537
13	0.003646421731
14	0.003390598731
15	0.003326113028
16	0.00325601426
17	0.002903920719
18	0.002768812494
19	0.002456555903
20	0.002357569257
21	0.002232845236
22	0.002203909998
23	0.002203979394
24	0.002143741292
25	0.002042452097
26	0.001943249533
27	0.0018950821
28	0.001796237471
29	0.001749248733
30	0.001679664544
31	0.001628761635
32	0.001628761635
33	0.001585361307
34	0.001565139462
35	0.001565139462
36	0.001516257228
37	0.001516139509
38	0.001516103593
39	0.001516103593
40	0.001460446521
41	0.001460661453
42	0.001459957946
43	0.001460155242
44	0.001459899199
45	0.001440506929
46	0.001440452318
47	0.001440467107
48	0.001440353044
49	0.001440348345
50	0.001440445722
51	0.001440333162
52	0.001440353061
53	0.001440245783
54	0.001440123685
55	0.001440175062
56	0.001440050326
57	0.001440005273
58	0.00144008051
59	0.00144008051
60	0.001439957979
61	0.001440081574
62	0.001439972985
63	0.001439957725
64	0.001439978988
65	0.001439948407
66	0.001439815132
67	0.001439636446
68	0.001439792051
69	0.001439770703
70	0.001439836703
71	0.001439646516
72	0.001439513476
73	0.001439497344
74	0.001439356504
75	0.001439151788
76	0.001439151788
77	0.001438921229
78	0.001438833817
79	0.001438781616
80	0.001438781616
81	0.001438719965
82	0.001438688809
83	0.001438845909
84	0.001438634027
85	0.001438619271
86	0.00143839312
87	0.00143839312
88	0.001438387977
89	0.001438387977
90	0.001438387977
91	0.00143836163
92	0.00143836163
93	0.00143836163
94	0.00143836163
95	0.00143836163
96	0.00143836163
97	0.00143836163
98	0.00143836163
99	0.00143836163
100	0.00143836163
101	0.00143836163
102	0.00143836163
103	0.00143836163
104	0.00143836163
105	0.00143836163
106	0.00143836163
107	0.00143836163
108	0.00143836163
109	0.00143836163
110	0.00143836163
111	0.00143836163
112	0.00143836163
113	0.00143836163
114	0.00143836163
115	0.00143836163
116	0.00143836163
117	0.00143836163
118	0.00143836163
119	0.00143836163
120	0.00143836163
121	0.00143836163
122	0.00143836163
123	0.00143836163
124	0.00143836163
125	0.00143836163
126	0.00143836163
127	0.00143836163
128	0.00143836163
129	0.00143836163
130	0.00143836163
131	0.00143836163
132	0.00143836163
133	0.00143836163
134	0.00143836163
135	0.00143836163
136	0.00143836163
137	0.00143836163
138	0.00143836163
139	0.00143836163
140	0.00143836163
141	0.00143836163
142	0.00143836163
143	0.00143836163
144	0.00143836163
145	0.00143836163
146	0.00143836163
147	0.00143836163
148	0.00143836163
149	0.00143836163
150	0.00143836163
151	0.00143836163
152	0.00143836163
153	0.00143836163
154	0.00143836163
155	0.00143836163
156	0.00143836163
157	0.00143836163
158	0.00143836163
159	0.00143836163
160	0.00143836163
161	0.00143836163
162	0.00143836163
163	0.00143836163
164	0.00143836163
165	0.00143836163
166	0.00143836163
167	0.00143836163
168	0.00143836163
169	0.00143836163
170	0.00143836163
171	0.00143836163
172	0.00143836163
173	0.00143836163
174	0.00143836163
175	0.00143836163
176	0.00143836163
177	0.00143836163
178	0.00143836163
179	0.00143836163
180	0.00143836163
181	0.00143836163
182	0.00143836163
183	0.00143836163
184	0.00143836163
185	0.00143836163
186	0.00143836163
187	0.00143836163
188	0.00143836163
189	0.00143836163
190	0.00143836163
191	0.00143836163
192	0.00143836163
193	0.00143836163
194	0.00143836163
195	0.00143836163
196	0.00143836163
197	0.00143836163
198	0.00143836163
199	0.00143836163
200	0.00143836163
201	0.00143836163
202	0.00143836163
203	0.00143836163
204	0.00143836163
205	0.00143836163
206	0.00143836163
207	0.00143836163
208	0.00143836163
209	0.00143836163
210	0.00143836163
211	0.00143836163
212	0.00143836163
213	0.00143836163
214	0.00143836163
215	0.00143836163
216	0.00143836163
217	0.00143836163
218	0.00143836163
219	0.00143836163
220	0.00143836163
221	0.00143836163
222	0.00143836163
223	0.00143836163
224	0.00143836163
225	0.00143836163
226	0.00143836163
227	0.00143836163
228	0.00143836163
229	0.00143836163
230	0.00143836163
231	0.00143836163
232	0.00143836163
233	0.00143836163
234	0.00143836163
235	0.00143836163
236	0.00143836163
237	0.00143836163
238	0.00143836163
239	0.00143836163
240	0.00143836163
241	0.00143836163
242	0.00143836163
243	0.00143836163
244	0.00143836163
245	0.00143836163
246	0.00143836163
247	0.00143836163
248	0.00143836163
249	0.00143836163
250	0.00143836163
251	0.00143836163
252	0.00143836163
253	0.00143836163
254	0.00143836163
255	0.00143836163
256	0.00143836163
257	0.00143836163
258	0.00143836163
259	0.00143836163
260	0.00143836163
261	0.00143836163
262	0.00143836163
263	0.00143836163
264	0.00143836163
265	0.00143836163
266	0.00143836163
267	0.00143836163
268	0.00143836163
269	0.00143836163
270	0.00143836163
271	0.00143836163
272	0.00143836163
273	0.00143836163
274	0.00143836163
275	0.00143836163
276	0.00143836163
277	0.00143836163
278	0.00143836163
279	0.00143836163
280	0.00143836163
281	0.00143836163
282	0.00143836163
283	0.00143836163
