iter	Logloss
0	0.2280685737
1	0.07899778433
2	0.02888401102
3	0.01639117911
4	0.01183212319
5	0.007302054098
6	0.006401743171
7	0.005487548708
8	0.004926627855
9	0.004661388536
10	0.004511196216
11	0.004042890451
12	0.00378755722
13	0.003618604993
14	0.003465264186
15	0.003165162859
16	0.003115217589
17	0.003042355864
18	0.00244340181
19	0.002401477961
20	0.002298146483
21	0.002272978891
22	0.002234242371
23	0.002147575346
24	0.002023326132
25	0.001913615341
26	0.001862951443
27	0.001809776239
28	0.001790910445
29	0.001704543063
30	0.00166925653
31	0.001653409232
32	0.001571405783
33	0.001532514511
34	0.001511731614
35	0.001446720783
36	0.001399774935
37	0.001375002283
38	0.001374817047
39	0.001374817047
40	0.001309940374
41	0.00128478313
42	0.001253793342
43	0.001232376199
44	0.001187299824
45	0.001187299824
46	0.001181269928
47	0.001181287158
48	0.001171704481
49	0.001171862643
50	0.001171771088
51	0.001171736444
52	0.001171729575
53	0.00117172998
54	0.001171694264
55	0.001171552576
56	0.001171713677
57	0.001171573338
58	0.001171573338
59	0.001171573338
60	0.001170043854
61	0.001170043854
62	0.001146299101
63	0.00113502031
64	0.00113502031
65	0.00113502031
66	0.00113502031
67	0.001134961171
68	0.00111345627
69	0.001113419441
70	0.001113419441
71	0.001113501948
72	0.001113484399
73	0.001113510116
74	0.001113510116
75	0.001113467756
76	0.001113488978
77	0.001113488978
78	0.001113488978
79	0.001113533912
80	0.001113437945
81	0.001113432709
82	0.001113371309
83	0.001113285015
84	0.001113285015
85	0.001113427365
86	0.001113390625
87	0.001113390625
88	0.001113422086
89	0.00111344229
90	0.001113363154
91	0.001113385428
92	0.001113429992
93	0.001113398644
94	0.001113387784
95	0.001113433787
96	0.001113314505
97	0.00111336221
98	0.001113351766
99	0.001113430757
100	0.001113316727
101	0.00111331635
102	0.00111325906
103	0.001113264923
104	0.001113298215
105	0.00111321627
106	0.001113240313
107	0.001113257049
108	0.001113232149
109	0.001113225843
110	0.001113075133
111	0.001113077193
112	0.00111304607
113	0.0011131106
114	0.00111316965
115	0.001113165601
116	0.001113218867
117	0.00111312505
118	0.001113115234
119	0.001113086278
120	0.001113160358
121	0.001113224329
122	0.001113115671
123	0.001113143948
124	0.00111313537
125	0.001113167271
126	0.001113159101
127	0.001113084689
128	0.001113126523
129	0.001113109171
130	0.001113229614
131	0.001113229614
132	0.001113160741
133	0.00111308065
134	0.001113106701
135	0.001113106701
136	0.001113062451
137	0.001113145999
138	0.001113097808
139	0.001113097808
140	0.001113127665
141	0.001113127665
142	0.001113088071
143	0.00111312532
144	0.001113089246
145	0.00111311221
146	0.001113032743
147	0.001113032743
148	0.001113032743
149	0.001113032743
150	0.001113032743
151	0.001113032743
152	0.001113032743
153	0.001113032743
154	0.001113032743
155	0.001113032743
156	0.001113032743
157	0.001113032743
158	0.001113032743
159	0.001113032743
160	0.001113032743
161	0.001113032743
162	0.001113032743
163	0.001113032743
164	0.001113032743
165	0.001113032743
166	0.001113032743
167	0.001113032743
168	0.001113032743
169	0.001113032743
170	0.001113032743
171	0.001113032743
172	0.001113032743
173	0.001113032743
174	0.001113032743
175	0.001113032743
176	0.001113032743
177	0.001113032743
178	0.001113032743
179	0.001113032743
180	0.001113032743
181	0.001113032743
182	0.001113032743
183	0.001113032743
184	0.001113032743
185	0.001113032743
186	0.001113032743
187	0.001113032743
188	0.001113032743
189	0.001113032743
190	0.001113032743
191	0.001113032743
192	0.001113032743
193	0.001113032743
194	0.001113032743
195	0.001113032743
196	0.001113032743
197	0.001113032743
198	0.001113032743
199	0.001113032743
200	0.001113032743
201	0.001113032743
202	0.001113032743
203	0.001113032743
204	0.001113032743
205	0.001113032743
206	0.001113032743
207	0.001113032743
208	0.001113032743
209	0.001113032743
210	0.001113032743
211	0.001113032743
212	0.001113032743
213	0.001113032743
214	0.001113032743
215	0.001113032743
216	0.001113032743
217	0.001113032743
218	0.001113032743
219	0.001113032743
220	0.001113032743
221	0.001113032743
222	0.001113032743
223	0.001113032743
224	0.001113032743
225	0.001113032743
226	0.001113032743
227	0.001113032743
228	0.001113032743
229	0.001113032743
230	0.001113032743
231	0.001113032743
232	0.001113032743
233	0.001113032743
234	0.001113032743
235	0.001113032743
236	0.001113032743
237	0.001113032743
238	0.001113032743
239	0.001113032743
240	0.001113032743
241	0.001113032743
242	0.001113032743
243	0.001113032743
244	0.001113032743
245	0.001113032743
246	0.001113032743
247	0.001113032743
248	0.001113032743
249	0.001113032743
250	0.001113032743
251	0.001113032743
252	0.001113032743
253	0.001113032743
254	0.001113032743
255	0.001113032743
256	0.001113032743
257	0.001113032743
258	0.001113032743
